Index,Product,Platform,Title,Price,Rating,Country.of.origin,Stock,Units.Sold,Product.url
97,Apple Watch 5,Shopee,Apple Watch Series 5 GPS only [44 MM],639.13,NA,China,42,95,https://shopee.sg/Apple-Watch-Series-5-GPS-only-44-MM--i.268037154.3637726353
98,Apple Watch 5,Shopee,Apple Watch Series 5 Apple warranty 100% Original,639.13,NA,China,6,76,https://shopee.sg/Apple-Watch-Series-5-Apple-warranty-100-Original-i.268037154.7937629060
99,Apple Watch 5,Lazada,Apple Watch Series 5 GPS,649,4.9,China,0,107,https://www.lazada.sg/products/apple-watch-series-5-gps-i396486165-s957556122.html?search=1
100,Apple Watch 5,Shopee,BNIB Apple Watch Series 5 Cellular 40mm,649,NA,Argentina,1,96,https://shopee.sg/BNIB-Apple-Watch-Series-5-Cellular-40mm-i.4817541.6554548068
101,Apple Watch 5,Lazada,Apple Watch Series 5 S5 Lite Aluminum SportBand Original 95% New,655.05,0,United States,16,94,https://www.lazada.sg/products/apple-watch-series-5-s5-lite-aluminum-sportband-original-95-new-i941914475-s3338386633.html?search=1
102,Apple Watch 5,Lazada,"Apple Watch Series 5 Gps, 40Mm",656.91,0,China,166,106,https://www.lazada.sg/products/apple-watch-series-5-gps-40mm-i1027338325-s3789264032.html?search=1
103,Apple Watch 5,Lazada,Apple Watch Series 5 Gps 40Mm,656.91,0,Colombia,166,117,https://www.lazada.sg/products/apple-watch-series-5-gps-40mm-i1027346320-s3789218786.html?search=1
104,Apple Watch 5,Lazada,Apple Watch Series 5 Gps 40Mm Gold Aluminium Case With Pink Sand Sport Band,656.91,0,India,166,75,https://www.lazada.sg/products/apple-watch-series-5-gps-40mm-gold-aluminium-case-with-pink-sand-sport-band-i1027354209-s3789232470.html?search=1
105,Apple Watch 5,Shopee,Brand New Apple Watch Series 5 / Sports Band Watch / Local SG Warranty 1 Year,666,NA,India,300,93,https://shopee.sg/Brand-New-Apple-Watch-Series-5-Sports-Band-Watch-Local-SG-Warranty-1-Year-i.282496461.7142360870
106,Apple Watch 5,Lazada,"Compatible for Apple Watch Band with Case 44mm Series 5/4, Waterproof Case with Soft Silicone Band and Anti-Scratch Screen Protector, 360°Protective Case Compatible with iWatch 44mm-Black",670.71,0,China,166,60,https://www.lazada.sg/products/compatible-for-apple-watch-band-with-case-44mm-series-54-waterproof-case-with-soft-silicone-band-and-anti-scratch-screen-protector-360protective-case-compatible-with-iwatch-44mm-black-i987606059-s3572192329.html?search=1
107,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 Gold GPS Pink Band,670.86,0,China,NA,89,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GOLD-GPS-PINK-BAND/676580377
108,Apple Watch 5,Shopee,APPLE WATCH SERIES 5 GPS 44MM/40MM/ SECOND,675.52,NA,China,26,97,https://shopee.sg/APPLE-WATCH-SERIES-5-GPS-44MM-40MM-SECOND-i.214014904.5213521549
109,Apple Watch 5,Shopee,Original 95% New Apple Watch Series 5 S5 LTE Aluminum SportBand,677.39,NA,United States,9,90,https://shopee.sg/Original-95-New-Apple-Watch-Series-5-S5-LTE-Aluminum-SportBand-i.272924540.6757390302
110,Apple Watch 5,Shopee,Apple Watch Series 5 40mm GPS Sport Band Smart Watch iWatch,678.01,NA,United States,4,67,https://shopee.sg/Apple-Watch-Series-5-40mm-GPS-Sport-Band-Smart-Watch-iWatch-i.304068522.5352778439
111,Apple Watch 5,Lazada,Apple Watch Series 5 Gps,678.4,0,Pakistan,0,95,https://www.lazada.sg/products/apple-watch-series-5-gps-i1051360953-s3943714254.html?search=1
112,Apple Watch 5,Shopee,NEW Apple Watch Series 5 GPS 40mm Gold Aluminium Case with Aubergine Modern Buckle,679.9,NA,Canada,1,50,https://shopee.sg/NEW-Apple-Watch-Series-5-GPS-40mm-Gold-Aluminium-Case-with-Aubergine-Modern-Buckle-i.38959814.7632092892
113,Apple Watch 5,Shopee,Apple watch series 5(gps +cellular) 40mm space gray aluminium casing with black sport band,680,NA,United States,1,82,https://shopee.sg/Apple-watch-series-5(gps-cellular)-40mm-space-gray-aluminium-casing-with-black-sport-band-i.2805852.6845838511
114,Apple Watch 5,Lazada,Apple Watch Series 5 GPS + Cellular 40mm Space Grey Aluminum Case Black Sport Band MWX32ZA/A [AUTHENTIC],699,0,United States,7,82,https://www.lazada.sg/products/apple-watch-series-5-gps-cellular-40mm-space-grey-aluminum-case-black-sport-band-mwx32zaa-authentic-i1020566588-s3754556920.html?search=1
115,Apple Watch 5,Lazada,Apple Watch Series 5 Gps 44Mm Space Gray Aluminum Case With Black Sport Band (Mwvf2my/A),711.54,0,China,166,88,https://www.lazada.sg/products/apple-watch-series-5-gps-44mm-space-gray-aluminum-case-with-black-sport-band-mwvf2mya-i1027356225-s3789214732.html?search=1
116,Apple Watch 5,Lazada,"Apple Watch Series 5 Gps, 44Mm Gold Aluminum Case With Pink Sand Sport Band (Mwve2my/A)",711.54,0,Pakistan,166,64,https://www.lazada.sg/products/apple-watch-series-5-gps-44mm-gold-aluminum-case-with-pink-sand-sport-band-mwve2mya-i1027340391-s3789198809.html?search=1
117,Apple Watch 5,Lazada,"Waterproof Case for Apple Watch Series 5/4 44mm, IP68 Waterproof Shockproof Impact Resistant Apple iWatch Full Body Protective Case with Built-in Screen Protector Give 2 Soft Silicone Watch Band",712.51,0,Thailand,166,67,https://www.lazada.sg/products/waterproof-case-for-apple-watch-series-54-44mm-ip68-waterproof-shockproof-impact-resistant-apple-iwatch-full-body-protective-case-with-built-in-screen-protector-give-2-soft-silicone-watch-band-i987666194-s3573486318.html?search=1
118,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 GPS Space Gray Band Watch,713.72,0,China,NA,74,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GPS-SPACE-GRAY-BAND-WATCH/676580292
119,Apple Watch 5,Lazada,Apple Watch Series 5 44mm GPS + Cellular,742,0,Canada,5,43,https://www.lazada.sg/products/apple-watch-series-5-44mm-gps-cellular-i1086602972-s4187574538.html?search=1
120,Apple Watch 5,Shopee,Apple Watch Series 5 44mm GPS + Cellular,742,NA,China,5,69,https://shopee.sg/Apple-Watch-Series-5-44mm-GPS-Cellular-i.125073665.4547994498
121,Apple Watch 5,Lazada,Rugged Armor Pro Designed for Apple Watch Case with Band for 44mm Series 5 / Series 4 - Black,754.31,0,China,166,67,https://www.lazada.sg/products/rugged-armor-pro-designed-for-apple-watch-case-with-band-for-44mm-series-5-series-4-black-i983556356-s3542140555.html?search=1
122,Apple Watch 5,Lazada,Apple Watch Series 5 Smartwatch Gps 44Mm,773.97,0,Indonesia,166,64,https://www.lazada.sg/products/apple-watch-series-5-smartwatch-gps-44mm-i1029132243-s3800378653.html?search=1
123,Apple Watch 5,QOO10,Apple Watch Series 5 44mm GPS + Cellular,779,0,China,NA,63,https://www.qoo10.sg/item/APPLE-WATCH-SERIES-5-44MM-GPS-CELLULAR/681037853
124,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 GPS Cells Silver White Band,783.84,0,China,NA,36,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GPS-CELLS-SILVER-WHITE-BAND/676580309
125,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 GPS Cells Gold Pink Band,783.84,0,Singapore,NA,35,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GPS-CELLS-GOLD-PINK-BAND/676580304
126,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 GPS Black Band Cell Space Gray,789.53,0,Indonesia,NA,52,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GPS-BLACK-BAND-CELL-SPACE-GRAY/676580293
127,Apple Watch 5,Shopee,APPLE WATCH SERIES 5(GPS+CELLULAR),799.86,NA,United States,3,51,https://shopee.sg/APPLE-WATCH-SERIES-5(GPS-CELLULAR)-i.312959654.7755289751
128,Apple Watch 5,Shopee,Apple Watch Series 5 (40mm / 44mm ) - ( GPS / GPS + Cellular ),801.04,NA,China,1,37,https://shopee.sg/Apple-Watch-Series-5-(40mm-44mm-)-(-GPS-GPS-Cellular-)-i.225622903.7853849911
129,Apple Watch 5,Shopee,APPLE Watch Nike Series 5 GPS + Cellular,862.4,NA,United States,30,40,https://shopee.sg/APPLE-Watch-Nike-Series-5-GPS-Cellular-i.166457810.4214371647
130,Apple Watch 5,Lazada,90%off 42mm Smart Watch Series 4 Clock Push Message Bluetooth Connectivity For Android phone IOS apple iPhone 5 7 8 X Smartwatch,869.09,0,India,166,39,https://www.lazada.sg/products/90off-42mm-smart-watch-series-4-clock-push-message-bluetooth-connectivity-for-android-phone-ios-apple-iphone-5-7-8-x-smartwatch-i1088068148-s4193634592.html?search=1
131,Apple Watch 5,Shopee,[BLESIYA] For Apple Watch iWatch Series 5 40mm 44mm LCD Touch Screen Display Digitizer,881.91,NA,United States,64,46,https://shopee.sg/-BLESIYA-For-Apple-Watch-iWatch-Series-5-40mm-44mm-LCD-Touch-Screen-Display-Digitizer-i.293604081.3346985784
132,Apple Watch 5,Lazada,"Case for Apple Watch Series 5 and Series 4 40mm, Buckle Edition, Drop Proof 9.9ft, ECG and EKG Compatible, Sport Band, Breathable, Rugged, Drop proof for Apple Watch Case, Stealth Black",910.67,0,Singapore,166,37,https://www.lazada.sg/products/case-for-apple-watch-series-5-and-series-4-40mm-buckle-edition-drop-proof-99ft-ecg-and-ekg-compatible-sport-band-breathable-rugged-drop-proof-for-apple-watch-case-stealth-black-i987660017-s3573192642.html?search=1
133,Apple Watch 5,Lazada,Apple Watch Series 5 GPS + Cellular,931.5,4.9,United States,4,42,https://www.lazada.sg/products/apple-watch-series-5-gps-cellular-i396486318-s972200793.html?search=1
134,Apple Watch 5,Shopee,Apple watch series 5 stainless cell + gps 44mm us set FREE GIFT ??,956.11,NA,Argentina,1,44,https://shopee.sg/Apple-watch-series-5-stainless-cell-gps-44mm-us-set-FREE-GIFT-%F0%9F%A5%B0-i.227380923.5238198544
135,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5 ????40??GPS?????,1064,NA,Singapore,506,41,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5-%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A840%E6%AF%AB%E7%B1%B3GPS%E9%93%9D%E9%87%91%E5%B1%9E%E8%A1%A8%E5%A3%B3-i.176101802.6844131040
136,Apple Watch 5,Shopee,??????Apple Watch Series 5????Nike GPS?44mm???,1068.68,NA,Indonesia,888,39,https://shopee.sg/%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A8Nike-GPS%E6%AC%BE44mm%E8%80%90%E5%85%8B%E6%AC%BE-i.176101802.7147811142
137,Apple Watch 5,Shopee,??????Apple Watch Series 5????,1101.67,NA,China,44,38,https://shopee.sg/%E3%80%90%E5%8E%9F%E8%A3%85%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A8-i.176101802.5447854938
138,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5 ????44??GPS?????,1185.81,NA,Russia,376,22,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5-%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A844%E6%AF%AB%E7%B1%B3GPS%E9%93%9D%E9%87%91%E5%B1%9E%E8%A1%A8%E5%A3%B3-i.176101802.7844126500
139,Apple Watch 5,QOO10,AndiAppleApple Watch Series 5 GPS White Band Watch 44mm,1209.74,0,India,NA,30,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-WATCH-SERIES-5-GPS-WHITE-BAND-WATCH-44MM/676580272
140,Apple Watch 5,QOO10,AndiAppleApple Apple Watch Series 5 44MM GPS Cell Black Stainless Black Band,1232,0,China,NA,24,https://www.qoo10.sg/item/ANDIAPPLE-APPLE-APPLE-WATCH-SERIES-5-44MM-GPS-CELL-BLACK-STAINLESS-BLACK/676580378
141,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5 ????44??GPS?????,1436.68,NA,China,604,26,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5-%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A844%E6%AF%AB%E7%B1%B3GPS%E9%93%9D%E9%87%91%E5%B1%9E%E8%A1%A8%E5%A3%B3-i.176101802.5044132581
142,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5????44?????????,1518.8,NA,China,526,23,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A844%E6%AF%AB%E7%B1%B3%E8%9C%82%E7%AA%9D%E9%93%9D%E9%87%91%E5%B1%9E%E8%A1%A8%E5%A3%B3-i.176101802.6044126549
143,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5????44?????????,1765.15,NA,China,413,21,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A844%E6%AF%AB%E7%B1%B3%E8%9C%82%E7%AA%9D%E9%93%9D%E9%87%91%E5%B1%9E%E8%A1%A8%E5%A3%B3-i.176101802.5444128097
144,Apple Watch 5,Shopee,Apple Watch Series 5 Smart Watch 40mm Honeycomb Aluminum Metal Case,1995.05,NA,India,498,18,https://shopee.sg/Apple-Watch-Series-5-Smart-Watch-40mm-Honeycomb-Aluminum-Metal-Case-i.264994625.5246512185
145,Apple Watch 5,Shopee,??????Apple Watch Series 5????40?????????????7?????,2045.02,NA,Malaysia,209,19,https://shopee.sg/%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A840%E6%AF%AB%E7%B1%B3%E8%9C%82%E7%AA%9D%E4%B8%8D%E9%94%88%E9%92%A2%E8%A1%A8%E5%A3%B3%E3%80%90%E6%88%90%E5%9B%A2%E5%90%8E7%E5%A4%A9%E5%86%85%E5%8F%91%E5%AE%8C%E3%80%91-i.176101802.6147821219
146,Apple Watch 5,Shopee,MOMO??????Apple Watch Series 5??????????????,2068.68,NA,China,424,12,https://shopee.sg/MOMO%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E4%B8%8D%E9%94%88%E9%92%A2%E8%A1%A8%E5%A3%B3%E6%89%8B%E8%A1%A8%E7%B1%B3%E5%85%B0%E5%B0%BC%E6%96%AF%E6%AC%BE-i.176101802.3544228699
147,Apple Watch 5,Shopee,??????Apple Watch Series 5????40?????????????7?????,2068.98,NA,United States,11,12,https://shopee.sg/%E3%80%90%E5%85%A8%E6%96%B0%E6%AD%A3%E5%93%81%E3%80%91Apple-Watch-Series-5%E6%99%BA%E8%83%BD%E6%89%8B%E8%A1%A840%E6%AF%AB%E7%B1%B3%E8%9C%82%E7%AA%9D%E4%B8%8D%E9%94%88%E9%92%A2%E8%A1%A8%E5%A3%B3%E3%80%90%E6%88%90%E5%9B%A2%E5%90%8E7%E5%A4%A9%E5%86%85%E5%8F%91%E5%AE%8C%E3%80%91-i.176101802.3248023023
148,Apple Watch 5,Shopee,Apple Watch Series 5 Smart Watch 44mm Honeycomb Aluminum Metal Case,2096.03,NA,China,498,9,https://shopee.sg/Apple-Watch-Series-5-Smart-Watch-44mm-Honeycomb-Aluminum-Metal-Case-i.264994625.3946595519
149,Apple Watch 5,Lazada,"330ft Waterproof Case for Apple Watch Series 5 44mm, 100% Compatible with Apple Watch Series 4,Premium Soft Silicone Watch Band, Shock Protective case - Black",2097,0,China,166,4,https://www.lazada.sg/products/330ft-waterproof-case-for-apple-watch-series-5-44mm-100-compatible-with-apple-watch-series-4premium-soft-silicone-watch-band-shock-protective-case-black-i987604590-s3572800210.html?search=1
150,Dyson HD03,Lazada,Dyson hair dryer HD03 home negative ion high power hair care electric air blowing joint guarantee for 2 years,145,0,China,10000,135,https://www.lazada.sg/products/zous-shop-is-suitable-for-dyson-dyson-hair-dryer-rack-hd03-bracket-punch-free-hanger-rack-wall-mounted-storage-rack-wood-i1137570494-s4430730272.html?search=1
151,Dyson HD03,Lazada,{NEW EDITION}HD03 Dyson Supersonic Hair Dryer (Iron Fuchsia) WITH STAND,185,0,United States,10000,108,https://www.lazada.sg/products/zous-shop-is-suitable-for-dyson-dyson-hair-dryer-rack-hd03-bracket-punch-free-hanger-rack-wall-mounted-storage-rack-wood-i1127168607-s4370726838.html?search=1
152,Dyson HD03,Lazada,Dysonˉ hair dryer home HD03 anion intelligent temperature control silent hair care daisen,204,0,Pakistan,10000,135,https://www.lazada.sg/products/suitable-for-dyson-dyson-hair-dryer-rack-hd03-bracket-free-punching-rack-rack-wall-hanging-storage-rack-wood-i1178346678-s4683354853.html?search=1
153,Dyson HD03,Lazada,Dyson DYSON same HD03 three-generation hollow leafless hair dryer hair salon home high-power generation,205,0,China,10000,118,https://www.lazada.sg/products/zous-shop-is-suitable-for-dyson-dyson-hair-dryer-rack-hd03-bracket-punch-free-hanger-rack-wall-mounted-storage-rack-wood-i1137528883-s4430734738.html?search=1
154,Dyson HD03,Lazada,DYSON SUPERSONIC HD03 (NEW EDITION ) 2 YRS LOCAL WARRANTY,205,0,Pakistan,10000,123,https://www.lazada.sg/products/zous-shop-is-suitable-for-dyson-dyson-hair-dryer-rack-hd03-bracket-punch-free-hanger-rack-wall-mounted-storage-rack-wood-i1127168607-s4370726838.html?search=1
155,Dyson HD03,Lazada,{NEW EDITION}HD03 Dyson Supersonic Hair Dryer WITH STAND,277.08,0,United States,999,68,https://www.lazada.sg/products/dyson-dyson-same-hd03-three-generation-hollow-leafless-hair-dryer-hair-salon-home-high-power-generation-i1159492197-s4554334237.html?search=1
156,Dyson HD03,Lazada,Dyson Supersonic™ Hair Dryer Black/Nickel HD03 with Complimentary Brush and Comb worth $99,277.08,0,China,999,74,https://www.lazada.sg/products/dyson-dyson-same-hd03-three-generation-hollow-leafless-hair-dryer-hair-salon-home-high-power-generation-i1159492197-s4554334237.html?search=1
157,Dyson HD03,Lazada,Dyson Supersonic™ Hair Dryer Iron/Fuchsia HD03 (with New Attachments),277.08,0,United States,999,96,https://www.lazada.sg/products/dyson-dyson-same-hd03-three-generation-hollow-leafless-hair-dryer-hair-salon-home-high-power-generation-i1159492197-s4554334237.html?search=1
158,Dyson HD03,QOO10,Brand New Dyson Dyson HD03 Supersonic Hair Dryer Korea Plug,463,0,Pakistan,NA,82,https://www.qoo10.sg/item/BRAND-NEW-DYSON-Dyson HD03-SUPERSONIC-HAIR-DRYER-KOREA-PLUG/677980219
159,Dyson HD03,QOO10,Official BrandParisilkDyson Supersonic Dyson HD03 Hair Dryer (2 Years Warranty),488,5,Colombia,NA,87,https://www.qoo10.sg/item/PARISILK-DYSON-SUPERSONIC-Dyson HD03-HAIR-DRYER-2-YEARS-WARRANTY/667860547
160,Dyson HD03,EZBUY,Dyson Supersonic Dyson HD03 Hair Dry,499,4.7,China,NA,97,https://ezbuy.sg/product/11000000394806.html?keywords=Dyson%20Dyson HD03&baseGpid=11000000394806&pl=1&ezspm=1.20000000.22.0.0
161,Dyson HD03,Shopee,Dyson Supersonic Hair Dryer HD03 (Iron Fuchsia),513,4.9,Singapore,23,100,https://shopee.sg/Dyson-Supersonic-Hair-Dryer-HD03-(Iron-Fuchsia)-i.21108609.508962823
162,Dyson HD03,Shopee,Dyson Supersonic HD03 Hair Dryer pink(NEW),515,5,United States,30,108,https://shopee.sg/Dyson-Supersonic-HD03-Hair-Dryer-pink(NEW)-i.41872759.703377465
163,Dyson HD03,Shopee,[NEW]Dyson Supersonic Hair Dryer HD03 (Black/Nickel),515,NA,Brazil,20,103,https://shopee.sg/-NEW-Dyson-Supersonic-Hair-Dryer-HD03-(Black-Nickel)-i.41872759.1397267117
164,Dyson HD03,QOO10,Official BrandDysonDyson Supersonic™ Hair Dryer Dyson HD03 with complimentary presentation stand worth $128,519,5,Colombia,NA,81,https://www.qoo10.sg/item/DYSON-DYSON-SUPERSONIC-HAIR-DRYER-Dyson HD03-WITH-COMPLIMENTARY-PRESENTATION/681083487
165,Dyson HD03,QOO10,DysonDyson Supersonic Professional Edition HD01 / Dyson HD03 [100% AUTHENTIC] <U+2665>Warranty Included<U+2665> Ship from SG,519,3,China,NA,66,https://www.qoo10.sg/item/DYSON-DYSON-SUPERSONIC-PROFESSIONAL-EDITION-HD01-Dyson HD03-100-AUTHENTIC/655719933
166,Dyson HD03,Shopee,Dyson Supersonic Hair Dryer HD03 (Black/Nickel),520,5,Chile,12,84,https://shopee.sg/Dyson-Supersonic-Hair-Dryer-HD03-(Black-Nickel)-i.21108609.1400357176
167,Dyson HD03,Shopee,DYSON SUPERSONIC HAIR DRYER WITH NEW ATTACHMENT black (HD03),535,5,China,30,96,https://shopee.sg/DYSON-SUPERSONIC-HAIR-DRYER-WITH-NEW-ATTACHMENT-black-(HD03)-i.41872759.2527993471
168,Dyson HD03,Shopee,Dyson Supersonic HD03 Hair Dryer,539,4.9,United States,73,64,https://shopee.sg/Dyson-Supersonic-HD03-Hair-Dryer-i.84208113.2900174666
169,Dyson HD03,Shopee,Dyson Supersonic? Hair Dryer 1600W HD03 (with New Attachments HD03),544.95,NA,United States,36,74,https://shopee.sg/Dyson-Supersonic%E2%84%A2-Hair-Dryer-1600W-HD03-(with-New-Attachments-HD03)-i.22765731.6952955566
170,Dyson HD03,Lazada,,545,5,China,43,48,https://www.lazada.sg/products/new-editionhd03-dyson-supersonic-hair-dryer-iron-fuchsia-with-stand-i455576040-s1220786178.html?search=1
171,Dyson HD03,Shopee,DYSON SUPERSONIC HD03 LIMITED EDITION WITH BRUSH SET AND CASE,545,5,Colombia,1,46,https://shopee.sg/DYSON-SUPERSONIC-HD03-LIMITED-EDITION-WITH-BRUSH-SET-AND-CASE-i.41872759.7749872923
172,Dyson HD03,Shopee,Dyson Supersonic hair dryer WITH STAND (Nickel/black) HD03,545,5,China,2,84,https://shopee.sg/Dyson-Supersonic-hair-dryer-WITH-STAND-(Nickel-black)-HD03-i.41872759.1397217028
173,Dyson HD03,QOO10,Dyson[NEW VERSION] Dyson Supersonic Hair Dryer - Multi Colour Available - 2 Years Local Dyson Warranty,549,5,United States,NA,51,https://www.qoo10.sg/item/DYSON-NEW-VERSION-DYSON-SUPERSONIC-HAIR-DRYER-MULTI-COLOUR-AVAILABLE/540019584
174,Dyson HD03,Lazada,DYSON SUPERSONIC HAIRDRYER HD03 WITH LEATHER CASE+COMB,550,0,China,0,82,https://www.lazada.sg/products/dyson-supersonic-hairdryer-hd03-with-leather-casecomb-i507256837-s1413420328.html?search=1
175,Dyson HD03,Shopee,NEW DYSON SUPERSONIC (HD03) WITH STAND,550,NA,United States,2,59,https://shopee.sg/NEW-DYSON-SUPERSONIC-(HD03)-WITH-STAND-i.41872759.2868694214
176,Dyson HD03,Shopee,Dyson Supersonic HD03 Hair Dryer,550,5,China,10,54,https://shopee.sg/Dyson-Supersonic-HD03-Hair-Dryer-i.41872759.703386487
177,Dyson HD03,QOO10,Dyson<U+2764><U+FE0F>Dyson Supersonic Hair Dryer Dyson HD03 <U+2744><U+FE0F>(Black/Nickel) and<U+2744><U+FE0F> (Iron/Fuchsia),555,5,United States,NA,56,https://www.qoo10.sg/item/DYSON-%ef%b8%8fDYSON-SUPERSONIC-HAIR-DRYER-Dyson HD03-%ef%b8%8f-BLACK-NICKEL-AND-%ef%b8%8f-IRON/635551816
178,Dyson HD03,QOO10,DysonDyson Supersonic Hair Dryer Dyson HD03 - RED Colour with Red Leather Box (2 Years Local Dyson Warranty),558,4,China,NA,72,https://www.qoo10.sg/item/DYSON-DYSON-SUPERSONIC-HAIR-DRYER-Dyson HD03-RED-COLOUR-WITH-RED-LEATHER/680542312
179,Dyson HD03,Lazada,DYSON SUPERSONIC HAIRDRYER HD03 WITH LEATHER CASE-BLACK,564.93,0,China,166,55,https://www.lazada.sg/products/dyson-hair-dryer-hd03-home-negative-ion-high-power-hair-care-electric-air-blowing-joint-guarantee-for-2-years-i1170256798-s4637328709.html?search=1
180,Dyson HD03,Lazada,DYSON SUPERSONIC HD03 WITH LEATHER CASE,564.93,0,United States,166,64,https://www.lazada.sg/products/dyson-hair-dryer-hd03-home-negative-ion-high-power-hair-care-electric-air-blowing-joint-guarantee-for-2-years-i1170256798-s4637328709.html?search=1
181,Dyson HD03,Lazada,DYSON SUPERSONIC HAIRDRYER HD03 WITH LEATHER CASE,564.93,0,United States,166,60,https://www.lazada.sg/products/dyson-hair-dryer-hd03-home-negative-ion-high-power-hair-care-electric-air-blowing-joint-guarantee-for-2-years-i1170256798-s4637328709.html?search=1
182,Dyson HD03,Lazada,Dyson Supersonic™ Hair Dryer Black/Nickel HD03 (with New Attachments),564.93,0,United States,166,52,https://www.lazada.sg/products/dyson-hair-dryer-hd03-home-negative-ion-high-power-hair-care-electric-air-blowing-joint-guarantee-for-2-years-i1170256798-s4637328709.html?search=1
